Title,Description,PostsNum
Save as all links in a page,"Hello I'm new i'm the IMacros.
I'm using Linux/Debian Firefox imacro 8.8.9
I trying to download all links in a page but they imacros download only the first link.
link example ""href=""consinternetpro1a.csp?processo=19896100001685032"">0016850-32.1989.4.03.6100""
the amount of links and the links are dynamics being generated after a form

bellow is the section of the html with the links



<tbody><tr>
        <td bgcolor=""#CCCCCC"" width=""184""><p align=""center""><font face=""Verdana"" size=""1"">Processo</font></p></td>
        <td bgcolor=""#CCCCCC"" width=""184""><p align=""center""><font face=""Verdana"" size=""1"">Classe</font></p></td>
        <td bgcolor=""#CCCCCC"" width=""64""><p align=""center""><font face=""Verdana"" size=""1"">Secretaria</font></p></td>
        <td bgcolor=""#CCCCCC"" width=""184""><p align=""center""><font face=""Verdana"" size=""1"">Situação</font></p></td>
        <td bgcolor=""#CCCCCC"" width=""129""><p align=""center""><font face=""Verdana"" size=""1"">Numeração Antiga</font></p></td>
        <td bgcolor=""#CCCCCC"" width=""184""><p align=""center""><font face=""Verdana"" size=""1"">Localização</font></p></td>
</tr>
<tr>
        <td style=""font: 10px Verdana,Courier New,arial,helvetica; text-align: right;"" id=""Processo1"" bgcolor=""white"" width=""162""><a style=""outline: 1px solid blue;"" href=""consinternetpro1a.csp?processo=19896100001685032"">0016850-32.1989.4.03.6100</a><a></a></td>
        <td style=""font: 10px Verdana,Courier New,arial,helvetica; text-align: left;"" id=""Classe1"" bgcolor=""white"" width=""184"">PROCEDIMENTO ORDINARIO</td>
        <td style=""font: 10px Verdana,Courier New,arial,helvetica; text-align: right;"" id=""Vara1"" bgcolor=""white"" width=""64"">15a Vara</td>
        <td style=""font: 10px Verdana,Courier New,arial,helvetica; text-align: left;"" id=""Situacao1"" bgcolor=""white"" width=""184"">BAIXA - FINDO</td>
        <td style=""font: 10px Verdana,Courier New,arial,helvetica; text-align: right;"" id=""NAntiga1"" bgcolor=""white"" width=""129"">89.0016850-9</td>
        <td style=""font: 10px Verdana,Courier New,arial,helvetica; text-align: left;"" id=""Localizacao1"" bgcolor=""white"" width=""184"">AG.ARQ em 23/07/2009</td>
</tr>
<tr>
        <td style=""font: 10px Verdana,Courier New,arial,helvetica; text-align: right;"" id=""Processo2"" bgcolor=""#CCCCCC"" width=""162""><a href=""consinternetpro1a.csp?processo=19906100000059732"">0000597-32.1990.4.03.6100</a><a></a></td>
        <td style=""font: 10px Verdana,Courier New,arial,helvetica; text-align: left;"" id=""Classe2"" bgcolor=""#CCCCCC"" width=""184"">IMPUGNACAO AO VALOR DA CAUSA</td>
        <td style=""font: 10px Verdana,Courier New,arial,helvetica; text-align: right;"" id=""Vara2"" bgcolor=""#CCCCCC"" width=""64"">15a Vara</td>
        <td style=""font: 10px Verdana,Courier New,arial,helvetica; text-align: left;"" id=""Situacao2"" bgcolor=""#CCCCCC"" width=""184"">BAIXA - FINDO</td>
        <td style=""font: 10px Verdana,Courier New,arial,helvetica; text-align: right;"" id=""NAntiga2"" bgcolor=""#CCCCCC"" width=""129"">90.0000597-3</td>
        <td style=""font: 10px Verdana,Courier New,arial,helvetica; text-align: left;"" id=""Localizacao2"" bgcolor=""#CCCCCC"" width=""184"">AG.ARQ em 07/08/2007</td>
</tr>
<tr>
        <td style=""font: 10px Verdana,Courier New,arial,helvetica; text-align: right;"" id=""Processo3"" bgcolor=""white"" width=""162""><a href=""consinternetpro1a.csp?processo=19946100002859970"">0028599-70.1994.4.03.6100</a><a></a></td>
        <td style=""font: 10px Verdana,Courier New,arial,helvetica; text-align: left;"" id=""Classe3"" bgcolor=""white"" width=""184"">CUMPRIMENTO PROVISORIO DE SENTENCA</td>
        <td style=""font: 10px Verdana,Courier New,arial,helvetica; text-align: right;"" id=""Vara3"" bgcolor=""white"" width=""64"">15a Vara</td>
        <td style=""font: 10px Verdana,Courier New,arial,helvetica; text-align: left;"" id=""Situacao3"" bgcolor=""white"" width=""184"">BAIXA - FINDO</td>
        <td style=""font: 10px Verdana,Courier New,arial,helvetica; text-align: right;"" id=""NAntiga3"" bgcolor=""white"" width=""129"">94.0028599-0</td>
        <td style=""font: 10px Verdana,Courier New,arial,helvetica; text-align: left;"" id=""Localizacao3"" bgcolor=""white"" width=""184"">AG.ARQ em 07/08/2007</td>
</tr>
<tr>
        <td style=""font: 10px Verdana,Courier New,arial,helvetica; text-align: right;"" id=""Processo4"" bgcolor=""#CCCCCC"" width=""162""><a href=""consinternetpro1a.csp?processo=19956100002801566"">0028015-66.1995.4.03.6100</a><a></a></td>
        <td style=""font: 10px Verdana,Courier New,arial,helvetica; text-align: left;"" id=""Classe4"" bgcolor=""#CCCCCC"" width=""184"">EMBARGOS A EXECUCAO FUNDADA EM SENTENCA</td>
        <td style=""font: 10px Verdana,Courier New,arial,helvetica; text-align: right;"" id=""Vara4"" bgcolor=""#CCCCCC"" width=""64"">15a Vara</td>
        <td style=""font: 10px Verdana,Courier New,arial,helvetica; text-align: left;"" id=""Situacao4"" bgcolor=""#CCCCCC"" width=""184"">BAIXA - FINDO</td>
        <td style=""font: 10px Verdana,Courier New,arial,helvetica; text-align: right;"" id=""NAntiga4"" bgcolor=""#CCCCCC"" width=""129"">95.0028015-9</td>
        <td style=""font: 10px Verdana,Courier New,arial,helvetica; text-align: left;"" id=""Localizacao4"" bgcolor=""#CCCCCC"" width=""184"">AG.ARQ em 07/08/2007</td>
</tr>",2
Save URL to file with parameters,"Hi,

I just started using iMacro so maybe for the experts this might be simple.
But after I checked the forum for similar issues without success I try to find help here.

So, currently I use the iMacro Addon in Firefox and start it like this

Run, %firefoxExePath% %url% %iMacro% from AHK

there the iMakro looks like this

VERSION  BUILD=7500718 RECORDER=FX

SET !VAR1 {{!URLCURRENT}}
SET !EXTRACT_TEST_POPUP NO
TAB T=1     
WAIT SECONDS=3
URL GOTO={{!VAR1}}
SAVEAS TYPE=HTM FOLDER=C:\Workspace\Downloads FILE=temp1.htm

That works fine, but I have some questions.

1. Is it possible to pass parameters to the macro for the folder and the file?
So I would like to do something like

SAVEAS TYPE=HTM FOLDER={{!VAR2}} FILE={{!VAR3}}

2. If the filename or foldername include spaces I recognized some problems. Is theere a way to use spaces in the parameters?

Thanks in advance!

Kind regards

Sheldon 

.",22
Number of concurrent Browsers,"Hello all, 

I'm running iMacros from WSH and JScript.  I have manually been launching the scripts.  Each scraping script takes a long time to complete (10 hours +). In the documentation, if I remember correctly, it says that AlertFox was able to run 25 browsers concurrently with 2 gigs of Ram and an average processor.  Im not coming anywhere close to that.  

I'm running windows server 2008 R2 with 2Gb Ram and a dual core 2.44Ghz processor (AMD).  If I run 4 scripts at once, I'm at like 80 CPU usage and 60% RAM usage immediately.

Am I doing something wrong here?  What do other people acheive? Any tips on getting either of those number down?  

Thanks, 
Jeff",4
SET command not working in under JavaScript when extracting,"Hello everyone,

At the company I'm working, we're (trying) to build an authomatic data extractor but it fails and I can't see a way to solve it.
It takes out information (the latest ID which is displayed in main page in our internal web application) and we need to store that information later on a third-party website (and we are not allowed to use any API from them)

We want to use the latest ID as the source for a loop in Javascript.
Once we open our web app the information shown is the latest customer order information (ie: 32000)

When I test the macro code without JavaScript it works but if I am planning to do it this way inside a Javascript file, it comes with an error.
wrong format of SET command, line 6 (Error code: 910)

Javascript file was done in NotePad (UTF-8), right now it is stored inside iMacros\Macros Folder (Same directory as samples)

I want to do that number as a variable for the loop (which I can't use it yet because it's failing)

I know the for loop is wrong at the moment but I cannot understand why a simple line works fine when I run it as iim file and when I try to use it inside JavaScript, it fails.

I am using Firefox 35.0.1 / Windows 8.1
iMacros: version 8.8.8

Does anybody know how can I do those two tasks?

Thanks in advance,
Code: Select allvar macro;
var i, retcode, errtext;

macro = ""CODE:""+""\n"";
macro += ""TAB T=1""+""\n"";
macro += ""URL GOTO=http//127.0.0.1/anual_reports""+""\n"";
macro += ""SET !EXTRACT_TEST_POPUP NO""+""\n"";
macro += ""TAG POS=1 TYPE=H1 ATTR=TXT:* EXTRACT=TXT""+""\n""+""\n"";
' Here we are supposed to store the latest obtained data (32000) but it throws an error.
macro += ""SET !VAR1 EVAL(\""var s=\""{{!EXTRACT}}\""; s=s.replace(\""#\"",\""\"");\"")"" + ""\n"";
macro += ""URL GOTO=www.externalwebsite.com/index.php?id={{!VAR1}}"";

for ( i = 1; i <= {{!VAR1}}; i++) {
	retcode = iimPlay(macro);
	
    if (retcode < 0) {          
        errtext = iimGetLastError();
        alert(errtext);
        break;
    }
}

Here goes the test I did with iim file (limited because later I think I can't use it for a loop):
Code: Select allVERSION BUILD=8881205 RECORDER=FX
TAB T=1
URL GOTO=http//127.0.0.1/anual_reports
SET !EXTRACT_TEST_POPUP NO
TAG POS=1 TYPE=H1 ATTR=TXT:* EXTRACT=TXT
SET !VAR1 EVAL(""var s=\""{{!EXTRACT}}\""; s=s.replace(\""#\"",\""\"");"")
URL GOTO=URL GOTO=www.externalwebsite.com/index.php?id={{!VAR1}}",7
Sending form with POST method.,"Hello.

I have to go into a forex account statement site and get list of transactions from it.

The first screen is the login screen, when I type the account number and password, and press ""Login"" button. That's works great.

Now, I have to choose ""FromDate"" and ""ToDate"" and that's by clicking on ""Calendars"" on the screen. After that - there is a ""Generate..."" button.

There is a little Javascript code in the page source to handle the calendar controls. What I'm looking for - is to find a way to control the information sent by the POST method triggered by the ""Generate..."" Button, still - without success.

Thanks for any idea.",3
For Deleting a extended part of extraction with EVAL,"Firefox 36,Imacros 8.9.0

Hi,I want to extract a line and also want to delete extended part from it's result with imacros.If the result of the extraction come in ""HTML5 required[EXTRACT]"" then it will be deleted or if the result of the extraction come in ""#EANF#[EXTRACT]"" then it will be deleted too.I have made the code in EVAL.
Code: Select allSET !VAR1 EVAL(""'{{!EXTRACT}}'.split('HTML5 required[EXTRACT]')('#EANF#[EXTRACT]').join('').split(' (')[0]"") 

But there are some error in the code.So I can not be succeeded by the code and it showing error.Some one please help me to make the code as it will delete both the text when it will get them .Thanks",1
Save as with loop method,"I need to download bunch of files (xlsx, docx, pdf, ppt..) on specific url's.. 
How can I save as files automatically on some location with loop method? Please respond, I couldn't find any solution anywhere else.

example url's:
http://***.***.com/attachmentid=2000000001 to http://***.***.com/attachmentid=2000010000

TAB T=1
SET !TIMEOUT 1
SET !ERRORIGNORE YES
SET !DATASOURCE E:\2000000000-2000010000.csv
SET !DATASOURCE_COLUMNS 1
SET !DATASOURCE_LINE {{!LOOP}}
WAIT SECONDS=1
URL GOTO={{!col1}}",4
Not getting the right element,"iMarcro 8.8.5, Firefox 33, Windows 8.1 64-bit

I'm having a bit of trouble trying to tag the right element. When I run my script I tag the right thing buy when I try to find tag the forms that's related to my element its tags the forms related to the element next to my desire element.

My Script:
TAG POS=1 TYPE=H2 ATTR=TXT:*TROPICAL*GREEN* Extract=TXT
TAG POS=R1 TYPE=LABEL FORM=ID:product* ATTR=TXT:9.5
TAG POS=R1 TYPE=INPUT:RADIO FORM=ID:product* ATTR=ID:swatch-0-9-5
TAG POS=R1 TYPE=INPUT:SUBMIT FORM=ID:product* ATTR=NAME:button
WAIT SECONDS=1
TAG POS=1 TYPE=A ATTR=TXT:View<SP>cart

HTML:
<div id=""product-description"">
<h2>Hanon x Asics Gel Epirus 'TROPICAL GREEN'</h2> <---Anchor
<p id=""product-price"">
<span class=""product-price"" itemprop=""price"">$130.00</span>
</p>
<form id=""product-form-371757621"" data-money-format=""${{amount}}"" method=""post"" action=""/cart/add""> <----- Desire element to be selected
<script>
<script type=""text/javascript"">",6
Selecting all P tags in a div imacros,"Hello Everyone,

Since yesterday i'm busy with iMacros and everything is going fine but i need to get all the 'P' tags from a div. Currently he's only getting the first Paragraph of the post.

I need to extract the text from a wordpress website and i saw that the paragraphs are inside this div:
Code: Select all<div class=""post"" id=""post-4828"">

I've tried a lot but nothing works.

Here is an example:
Code: Select allTAG POS=1 TYPE=P ATTR=* EXTRACT=TXT

Thanks for your time and your help",3
IFRAME Extraction,"I have been trying to figure out this for 2 days, and keep failing

VERSION BUILD=8070701 RECORDER=CR
TAB T=1
URL GOTO=http://www.example.com/test-{{!LOOP}}
TAG POS=1 TYPE=A ATTR=TXT:Mp4uploadHD<SP>Video
TAG POS=1 TYPE=IFRAME ATTR=TXT:mp4* EXTRACT=HREF


The source
Code: Select all<div class=""player-area"">
					<div id=""embed_holder"" style=""position: relative; width: 657px; height: 349px; background: #000 url(/images/loading.gif) no-repeat;""><div class=""videoembed activeembed"" id=""embed-262635""><iframe title=""MP4Upload"" type=""text/html"" allowfullscreen=""true"" frameborder=""0"" scrolling=""no"" width=""660"" height=""370"" src=""http://example.com/embed-5wyhhu3nvi0c-650x370.html""></iframe></div></div>				</div>

I want to extract this part http://example.com/embed-5wyhhu3nvi0c-650x370.html

I am using latest macro addon for firefox.",3
select the last item in a dropdown menu,"I have a macro for selecting a few drop down menus and then click on a list.

the data in dropdowns change. I want to select the last item in a list. how can I do that?

this is my macro: Code: Select allVERSION BUILD=8881205 RECORDER=FX
TAB T=1
TAB CLOSEALLOTHERS
URL GOTO=http://evento.ir/!/leantehran
CLEAR
TAG POS=1 TYPE=SELECT FORM=ACTION:/events/leantehran/tickets/registration ATTR=ID:ShowTimes_0__Varients_0__SelectedQuantity CONTENT=%9
TAG POS=1 TYPE=SELECT FORM=ACTION:/events/leantehran/tickets/registration ATTR=ID:ShowTimes_0__Varients_1__SelectedQuantity CONTENT=%20
TAG POS=1 TYPE=SELECT FORM=ACTION:/events/leantehran/tickets/registration ATTR=ID:ShowTimes_0__Varients_2__SelectedQuantity CONTENT=%20
TAG POS=1 TYPE=INPUT:SUBMIT FORM=ACTION:/events/leantehran/tickets/registration ATTR=ID:buy
WAIT SECONDS=300


I'm using firefox 31 on OSX 10.10",3
How stract specific id,"hello, i need extract specific id from html

<input name=""57f0c832c7fda1c2fed10b93295a879d"" value="""" class=""textCtrl"" id=""ctrl_57f0c832c7fda1c2fed10b93295a879d"" autofocus=""true"" autocomplete=""off"" type=""text""></input>

i need extract only id=""ctrl_57f0c832c7fda1c2fed10b93295a879d""

help please",2
printing webpages in pdfs from links in csv file,"Hello, please I need your help ... 
I have a ""big"" excel file with a lot of links in column B, and I need to automate the printing of these web pages in pdf format.
This links are a collection of web pages containing my favourite kitchen recipes,   and I would like to save them on my hard disk.
Every pdf should be a single pdf, with the filename equal to the value I wrote in column A in Excel(the name of the recipe).
 Is it possible with iMacros?   I read a lot   on this forum about start macros from a csv file, but I'm a newbie here   and I couldn't find how to do this job.
Please could you tell me how can I do?
Thank you to everybody ",2
Saving TYPE=EXTRACT as CSV...with Commas?,"Hello All,

I'm new to iMacros and the forum. Let me start off by saying that this is a GREAT product and I'm glad I found out about it. I am currently working on a large data compilation project that involves scraping about 1,175 individual search queries from a particular website. Needless to say, the software is saving me a lot of time.

I've read the documentation on loading data into webforms and extracting text from the output; very straightforward. I would like, however, to further explore how manipulating and saving webpage text via `EXTRACT` and `SAVEAS` could vary. I have one particular question in mind. Here is the macro I have conjured up so far:
Code: Select allVERSION BUILD=10.3.27.5830
TAB T=1
TAB CLOSEALLOTHERS
URL GOTO=http://www.adviserinfo.sec.gov/IAPD/Content/Search/iapd_Search.aspx
SET !DATASOURCE ""C:\\legalnames.csv""
SET !LOOP 2
SET !DATASOURCE_LINE {{!LOOP}}
TAG POS=1 TYPE=INPUT:RADIO FORM=ACTION:iapd_Search.aspx ATTR=ONCLICK:javascript:setTimeout('__doPostBack(\'ctl00$cphMainContent$ucUnifiedSearch$rdoOrg\',\'\')',<SP>0)&&ID:ctl00_cphMainContent_ucUnifiedSearch_rdoOrg&&TYPE:radio&&NAME:ctl00$cphMainContent$ucUnifiedSearch$rdoSearchBy&&VALUE:rdoOrg CONTENT=YES
TAG POS=1 TYPE=SPAN FORM=ACTION:iapd_Search.aspx ATTR=TXT:Firm<SP>Name<SP>or<SP>CRD#<SP>or<SP>SEC#:&&ID:ctl00_cphMainContent_ucUnifiedSearch_lblFirm
TAG POS=1 TYPE=INPUT:TEXT FORM=ACTION:iapd_Search.aspx ATTR=ARIA-HASPOPUP:true&&ROLE:textbox&&ONKEYPRESS:return<SP>AutoSubmitOnTextBox('ctl00_cphMainContent_ucUnifiedSearch_btnFreeFormSearch',event);&&ID:ctl00_cphMainContent_ucUnifiedSearch_txtFirm&&CLASS:SectionData<SP>ui-autocomplete-input&&ARIA-AUTOCOMPLETE:list&&STYLE:width:<SP>240px;&&NAME:ctl00$cphMainContent$ucUnifiedSearch$txtFirm&&AUTOCOMPLETE:off CONTENT={{!COL1}}
TAG POS=1 TYPE=INPUT:SUBMIT FORM=ACTION:iapd_Search.aspx ATTR=ONCLICK:javascript:WebForm_DoPostBackWithOptions(new<SP>WebForm_PostBackOptions(""ctl00$cphMainContent$ucUnifiedSearch$btnFreeFormSearch"",<SP>"""",<SP>true,<SP>"""",<SP>"""",<SP>false,<SP>false))&&ID:ctl00_cphMainContent_ucUnifiedSearch_btnFreeFormSearch&&CLASS:pagerCurrentPageButton&&TYPE:submit&&NAME:ctl00$cphMainContent$ucUnifiedSearch$btnFreeFormSearch&&VALUE:Start<SP>Search
TAG POS=2 TYPE=B ATTR=* EXTRACT=TXT
SAVEAS TYPE=EXTRACT FOLDER=* FILE=*

Sorry if it's messy. Here's a link to the macro: https://www.dropbox.com/s/stsltfvph2zr4bn/IAPD.iim?dl=0 and the dataset I am plugging into the webform:https://www.dropbox.com/s/mmu6y13d3or9n ... s.csv?dl=0.

Basically, the extract .csv file is unable to preserve punctuation (commas) in an investment firm's name because the file is, of course, comma-separated. Here https://www.dropbox.com/s/h9ro8igxcxnfy ... t.csv?dl=0 is a link to the extract.

I need to merge this database with another and it is really really imperative that I keep the output identical to what comes out on the webpage, including punctuation, spaces, capitalization, acute accents...etc.

Has anyone been able to do this? Would setting EXTRACT to some other type of formatting potentially preserve punctuation?

Any and all advice would be greatly greatly appreciated. Thank you!",4
